perc_ratio,percussive_loudness,beat_align,mean_ioi_sec,note_shortness,dissonance,spectral_centroid_mean,track_id,perc_ratio_norm,percussive_loudness_norm,note_shortness_norm,dissonance_norm,spectral_centroid_mean_norm,combat_score,chill_score
0.06533734,0.013786975294351578,2.503777265548706,0.9640194654640882,0.35732035635727455,0.4017479419708252,1023.7631495636689,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 04 - Unbroken Road,0.34090698,0.23342628262051432,0.394877470601644,0.7467876946174754,0.4290956747403296,0.39795370760261184,0.6020462923973882
0.02421465,0.008080481551587582,4.166650772094727,0.6590044271676925,0.5606637152215384,0.3539820611476898,1211.9416435745886,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 05 - Ancient Stones,0.07569114,0.08998184782838652,0.6195937784844153,0.560810555335975,0.6842365582564455,0.328131077858725,0.671868922141275
0.044000722,0.01293373666703701,1.3661525249481201,0.29411942554799697,0.8039203829680021,0.36352306604385376,1015.0071599935169,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 06 - Far Horizons,0.20329903,0.21197837815323153,0.8884185906108867,0.5979585941846572,0.4172239094425542,0.37596473604925507,0.6240352639507449
0.02149883,0.011853056959807873,2.4983103275299072,1.1285891326227462,0.2476072449181692,0.3211419880390167,1191.8548099018535,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 06 - The City Gates,0.05817578,0.184813275240191,0.2736326683783066,0.4329472615937148,0.6570019238353331,0.2873617951078463,0.7126382048921537
0.1659091,0.014920281246304512,10.58178997039795,0.3148595792146416,0.7900936138569056,0.4697423577308655,918.3540492838121,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 07 - A Winter's Tale,0.98953253,0.26191425422840087,0.8731385218545364,1.0,0.2861772657191537,0.6568876398996445,0.3431123601003555
0.03598065,0.008523182943463326,1.2928273677825928,0.202402591150008,0.8650649392333281,0.34714916348457336,992.8191661382259,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 07 - Aurora,0.15157454,0.10111005611212083,0.9559899094275799,0.5342065706822647,0.387140427345176,0.3239079371895668,0.6760920628104332
0.03947763,0.008930576033890247,0.9281215667724609,0.16157498877167611,0.8922833408188826,0.35305219888687134,550.1810490831278,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 07 - Silent Footsteps,0.1741279,0.11135071775634141,0.9860691741005867,0.5571901233411548,0.0,0.26226149029881884,0.7377385097011812
0.08454967,0.03406616672873497,1.2255126237869263,1.5233948817622287,0.0,0.40515825152397156,523.5051639565227,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 08 - Dragonsreach,0.46481463,0.7431853894337135,0.0,0.7600657835761394,0.0,0.4392506107946219,0.5607493892053781
0.034971535,0.006355224177241325,7.425384521484375,0.30776624099932365,0.7948225060004509,0.3935479521751404,803.686520485305,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 08 - The Bannered Mare,0.14506638,0.046613962031988435,0.8783644568878153,0.7148609172178149,0.13070586202855425,0.27638016033539975,0.7236198396646003
0.016852308,0.01593736745417118,2.2247414588928223,1.9015620237165904,0.0,0.3146507441997528,978.6206453421254,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 09 - The Streets of Whiterun,0.028208598,0.2874808039871389,0.0,0.4076735109834205,0.36788943291257725,0.2150616941477012,0.7849383058522987
0.12955822,0.04766692966222763,5.433094501495361,0.6553187200806249,0.5631208532795835,0.45437920093536377,1501.8457095098627,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 10 - One They Fear,0.75509185,1.0,0.622309180627107,0.9517082531904849,1.0,0.8815147128182839,0.11848528718171614
0.027282555,0.0035148162860423326,1.215944766998291,0.14266563196325896,0.9048895786911607,0.29703056812286377,1182.0700141473992,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 10 - Under an Ancient Sun,0.09547722,0.0,1.0,0.3390691037382187,0.6437352567438676,0.3082505854185128,0.6917494145814872
0.01111182,0.008065273053944111,1.4704583883285522,0.8823582766439909,0.41176114890400606,0.3093084394931793,1055.5856090900115,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 11 - Solitude,0.0,0.0895995510193746,0.45504040863730266,0.38687317129791404,0.47224199962661423,0.22038330423858388,0.7796166957614161
0.033659823,0.008799943141639233,1.3301101922988892,0.3309607351712615,0.7793595098858257,0.320732444524765,987.2632248068849,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 11 - The White River,0.13660665,0.10806699184006072,0.861276181101028,0.431352698070981,0.3796074316779889,0.2947507539208387,0.7052492460791613
0.024248596,0.007187824696302414,1.353127121925354,0.8499755457738651,0.4333496361507566,0.33794403076171875,932.5915302884416,Jeremy Soule - The Elder Scrolls V Skyrim - The Original Game Soundtrack - 12 - Masser,0.07591008,0.06754308528140815,0.4788980117277602,0.4983662549380223,0.30548108415843994,0.22339975126027306,0.776600248739727
