perc_ratio,percussive_loudness,beat_align,mean_ioi_sec,note_shortness,dissonance,spectral_centroid_mean,track_id,perc_ratio_norm,percussive_loudness_norm,note_shortness_norm,dissonance_norm,spectral_centroid_mean_norm,combat_score,chill_score
0.13816412,0.05095554515719414,7.528834342956543,0.26114844190951486,0.82590103872699,0.4570900797843933,1961.8809864448635,23 Forged in Fire,0.6315398,0.6193391009547243,0.9420804588346647,0.789266248365804,0.6364474585585489,0.6841842114773159,0.3158157885226841
0.008311903,0.008335590362548828,2.2225706577301025,0.6891024336243683,0.5405983775837544,0.19975851476192474,1566.4429278982009,"24 Yes, I Do...",0.0,0.0001766208777005875,0.616644299641968,0.011053098385547078,0.30741334337059256,0.12484921861557252,0.8751507813844275
0.14001176,0.06359058618545532,5.316059112548828,0.5545324653158755,0.6303116897894163,0.455697625875473,1716.8918973650002,"25 Welcome, Imlerith",0.6405435,0.802894981683064,0.7189775748931516,0.7850552377866371,0.43259816683291674,0.6690624870205344,0.3309375129794656
0.2892161,0.051649224013090134,10.67007064819336,0.17596237007814278,0.8826917532812382,0.6245890855789185,2037.380476052917,"26 Drink Up, There’s More!",1.0,0.6294165382223846,1.0,1.0,0.699268694965658,0.8472078854696568,0.15279211453034325
0.00867578,0.00829506479203701,2.281965970993042,1.949960191484001,0.0,0.21161845326423645,1494.5177664690839,27 After the Storm,0.00053196127,0.0,0.0,0.04691951104133712,0.24756621601628961,0.0567107582399424,0.9432892417600576
0.12233259,0.05165671557188034,10.247696876525879,0.32882035777273877,0.7807864281515075,0.44028329849243164,2037.8472024787025,28 Blood on the Cobblestones,0.5543914,0.6295253720337421,0.8906195803054306,0.738439766161397,0.6996570463476863,0.6634580934503844,0.3365419065496156
0.019694224,0.013556321151554585,1.6738401651382446,0.9331359796665918,0.37790934688893885,0.2514527142047882,1766.113583470363,"29 Farewell, Old Friend",0.054225788,0.07602092054226531,0.4310698185630038,0.1673848946058276,0.47355430038076096,0.19819854363260273,0.8018014563673973
0.14678271,0.0809212327003479,5.518094062805176,0.25745302058365777,0.8283646529442281,0.5103520750999451,2063.0732549747436,30 The Song of the Sword–Dancer,0.6735389,1.0,0.9448906294281594,0.95033931822076,0.7206470135077147,0.8332310463170023,0.1667689536829977
0.18931212,0.08502425998449326,4.022672653198242,0.260731255465149,0.826179163023234,0.47131621837615967,2025.940381723944,31 The Hunt is Coming,0.8807884,1.0,0.9423977068490546,0.8322884408612623,0.6897496786903032,0.8712695121544352,0.12873048784556484
0.0116225,0.009046463295817375,4.207470417022705,0.7102357556779326,0.5265094962147117,0.15556301176548004,1217.5620186268136,32 The Fields of Ard Skellig,0.01489158,0.010503845542835174,0.6005735366785587,0.0,0.017118267297294907,0.07057444280971269,0.9294255571902873
